Factor,feature,estimate,p,p.adj,Sig,Omic_Layer
Factor3,ARL16,-0.6280943741232097,6.020775847564901e-18,7.083265703017531e-17,Yes,Transcriptome Data
Factor3,ARL2,-0.44735959067405934,8.4733618323725375e-09,2.7964890535882962e-8,Yes,Transcriptome Data
Factor3,ARL4C,-0.15989202717355153,0.04986795450295652,0.06966744132852266,No,Transcriptome Data
Factor3,ARL5A,0.5992574240319428,4.3392133361602954e-16,3.634182023584837e-15,Yes,Transcriptome Data
Factor3,ARL6IP4,-0.10221163006273344,0.21172583873033599,0.26068189944636294,No,Transcriptome Data
Factor3,ARL6IP5,0.24529109757215134,0.0024001280043000504,0.0041872435525123,Yes,Transcriptome Data
Factor3,ARL6IP6,0.4310360243888017,3.296689345897516e-8,1.016242091830307e-7,Yes,Transcriptome Data
Factor3,ARMET,0.01706036065064058,0.8352959104412687,0.8593943026436108,No,Transcriptome Data
Factor3,ARNT2,-0.09647634781755575,0.23862889727912667,0.2907806005717456,No,Transcriptome Data
Factor3,ARPC3,0.2190301796092743,0.006892115469014809,0.011250596586703899,Yes,Transcriptome Data
Factor3,ARPC4,0.24102184001981902,0.0028712888580715345,0.004959048114113186,Yes,Transcriptome Data
Factor3,ARRDC3,0.3367312632704724,2.3622885820092322e-5,5.303746255072366e-5,Yes,Transcriptome Data
Factor3,ARRDC4,0.07261886584257612,0.3755577833069864,0.43336923991113135,No,Transcriptome Data
Factor3,ARS2,-0.6737333220035803,2.561708816955121e-21,5.38174121209059e-20,Yes,Transcriptome Data
Factor3,ASAH1,0.6039895013688947,2.2150229388208818e-16,1.9776990525186447e-15,Yes,Transcriptome Data
Factor3,ASAP1,-0.8201678959613895,5.82422605596675e-38,4.853521713305626e-35,Yes,Transcriptome Data
Factor3,ASAP2,-0.19218303168146794,0.01807681319928014,0.027364234331335367,Yes,Transcriptome Data
Factor3,ASAP3,-0.16174176169742102,0.04724649120286157,0.06626436353837527,No,Transcriptome Data
Factor3,ASB13,0.402259521209129,3.0564104296489e-7,8.523174650443112e-7,Yes,Transcriptome Data
Factor3,ASGR1,-0.05516058344461145,0.5011353662069853,0.5564461094903235,No,Transcriptome Data
Factor3,ASIP,0.1526295720912897,0.061354038172673084,0.08461045291028922,No,Transcriptome Data
Factor3,ASNS,-0.15420327185755228,0.05869663746325515,0.08116238587286387,No,Transcriptome Data
Factor3,ASNSD1,0.47422931731397405,7.702753720449778e-10,2.8698784353389635e-9,Yes,Transcriptome Data
Factor3,ASPA,0.4619309316334508,2.368617633092358e-9,8.340202933423797e-9,Yes,Transcriptome Data
Factor3,ASPG,0.06859148618335562,0.40267780050069335,0.4606243428285214,No,Transcriptome Data
Factor3,ASPHD1,-0.20755524308631979,0.010551922992974421,0.016643411660842936,Yes,Transcriptome Data
Factor3,ASPM,-0.132061777037757,0.10600682218965404,0.1394092874666676,No,Transcriptome Data
Factor3,ASS1,0.11684780689869846,0.15305669132436817,0.19374264724603565,No,Transcriptome Data
Factor3,ASTN2,0.03720526670293173,0.6501571305722793,0.6944639292590038,No,Transcriptome Data
Factor3,ATAD1,0.5773937047759639,8.439925356440947e-15,5.6872812374939e-14,Yes,Transcriptome Data
Factor3,ATF3,-0.13656726501060854,0.094511550771883,0.12564683697405343,No,Transcriptome Data
Factor3,ATF5,-0.13044823297938454,0.11038082602805142,0.14443970953683777,No,Transcriptome Data
Factor3,ATG10,-0.26967883276536625,8.122295100986771e-4,0.0015227399889364026,Yes,Transcriptome Data
Factor3,ATG12,-0.41374733865210467,1.28805968462635e-7,3.7618565555676116e-7,Yes,Transcriptome Data
Factor3,ATG16L1,-0.338070591116723,2.1815915810967504e-5,4.924585961843681e-5,Yes,Transcriptome Data
Factor3,ATG3,0.47612887316588914,6.449972789120109e-10,2.413911971976089e-9,Yes,Transcriptome Data
Factor3,ATHL1,-0.42695567062742457,4.578971411843814e-8,1.3934788228374358e-7,Yes,Transcriptome Data
Factor3,ATL3,0.08235778821880405,0.31473861125918945,0.36993254731921654,No,Transcriptome Data
Factor3,ATN1,-0.6405951880948932,8.177131509645545e-19,1.1517086633303584e-17,Yes,Transcriptome Data
Factor3,ATOH8,-0.1928048015918964,0.017699949528959154,0.026857777693166766,Yes,Transcriptome Data
Factor3,ATOX1,0.3307733208496621,3.350785754217023e-5,7.406688227712253e-5,Yes,Transcriptome Data
Factor3,ATP13A1,-0.4713036633913321,1.0103151848415335e-9,3.7089397387721495e-9,Yes,Transcriptome Data
Factor3,ATP1A1,-0.23616436349464612,0.003507824263293937,0.005979925440323793,Yes,Transcriptome Data
Factor3,ATP1B1,0.004547446606875801,0.9558071368830399,0.963709555235975,No,Transcriptome Data
Factor3,ATP1B3,-0.4215722802133392,7.017203588353403e-8,2.1022179713461365e-7,Yes,Transcriptome Data
Factor3,ATP2B4,-0.5818103338028741,4.7173616827598286e-15,3.2988543236082716e-14,Yes,Transcriptome Data
Factor3,ATP5A1,0.6097812881972267,9.578496659575038e-17,9.192415220321535e-16,Yes,Transcriptome Data
Factor3,ATP5D,-0.06274371327062027,0.4440600511791407,0.5010833346638915,No,Transcriptome Data
Factor3,ATP5E,0.5974541527523526,5.590311649477551e-16,4.597295764372986e-15,Yes,Transcriptome Data
Factor3,ATP5F1,0.7538138729159767,5.769025217775218e-29,5.341690016458535e-27,Yes,Transcriptome Data
Factor3,ATP5G1,0.5165355050127295,1.128807574128338e-11,5.1031083821353444e-11,Yes,Transcriptome Data
Factor3,ATP5G2,0.316790750170165,7.401234232136147e-5,1.5760720255826547e-4,Yes,Transcriptome Data
Factor3,ATP5J,0.7903930201870941,1.6012004446278236e-33,3.8123820110186277e-31,Yes,Transcriptome Data
Factor3,ATP5J2,0.22827255359769405,0.004816304207005397,0.008062109486115495,Yes,Transcriptome Data
Factor3,ATP5L,0.7408197486898196,1.5562257495704494e-27,9.60633178747191e-26,Yes,Transcriptome Data
Factor3,ATP5O,0.7783383275290923,6.333152216079139e-32,1.0919227958757136e-29,Yes,Transcriptome Data
Factor3,ATP6V0A1,-0.20261562178291986,0.01259472434128304,0.019636302371816402,Yes,Transcriptome Data
Factor3,ATP6V0A4,0.006670616139173023,0.9352116066559253,0.9473375270015449,No,Transcriptome Data
Factor3,ATP6V0B,0.3037450556778725,1.4977437745911307e-4,3.097071494191751e-4,Yes,Transcriptome Data
Factor3,ATP6V0C,0.08374615484962919,0.3066221060837251,0.3621702159668941,No,Transcriptome Data
Factor3,ATP6V0D1,0.3231660601122493,5.181731631210189e-5,1.1206167022513385e-4,Yes,Transcriptome Data
Factor3,ATP6V0E1,0.6177378543585879,2.9433621303789214e-17,3.0724030588506484e-16,Yes,Transcriptome Data
Factor3,ATP6V0E2,0.08824475164373963,0.281273818258078,0.33596968258251075,No,Transcriptome Data
Factor3,ATP6V1A,0.43194331823954485,3.06262107794006e-8,9.446702893090871e-8,Yes,Transcriptome Data
Factor3,ATP6V1B1,-0.09322965613150741,0.25487547125842364,0.3086406772322883,No,Transcriptome Data
Factor3,ATP6V1B2,0.2794242794754606,5.116859763532138e-4,9.91255281583134e-4,Yes,Transcriptome Data
Factor3,ATP6V1C1,0.13206816037988584,0.10598979247111512,0.1394092874666676,No,Transcriptome Data
Factor3,ATP6V1D,0.5745243682732833,1.2258799777427253e-14,8.064999853570561e-14,Yes,Transcriptome Data
Factor3,ATP7B,0.14839606310294395,0.06899537939167934,0.09415308323100346,No,Transcriptome Data
Factor3,ATP8B2,-0.595380329863255,7.466543089173908e-16,6.031133351513657e-15,Yes,Transcriptome Data
Factor3,ATP8B3,-0.050193386887660674,0.5405065083582048,0.592790643077654,No,Transcriptome Data
Factor3,ATP8B4,-0.09368266735135071,0.25256397952518567,0.30598979831013534,No,Transcriptome Data
Factor3,ATP9A,-0.29047697151878316,2.967596025470879e-4,5.923345360221315e-4,Yes,Transcriptome Data
Factor3,ATPIF1,0.37277234006004883,2.4329903030514665e-6,6.125353230240349e-6,Yes,Transcriptome Data
Factor3,ATXN2,-0.6618761685806801,2.1926654967780416e-20,4.0455082966384533e-19,Yes,Transcriptome Data
Factor3,AURKA,0.0474773495742211,0.5626634161293269,0.61372536663321,No,Transcriptome Data
Factor3,AUTS2,-0.17019628670636613,0.036681079215346774,0.05256675152672223,No,Transcriptome Data
Factor3,AVPI1,-0.012158537745220969,0.8822081803430117,0.8998451451887104,No,Transcriptome Data
Factor3,AXL,-0.515635854174545,1.2424938918491238e-11,5.60186605883284e-11,Yes,Transcriptome Data
Factor3,AXUD1,-0.5759837851632241,1.0143606292388708e-14,6.766062290268426e-14,Yes,Transcriptome Data
Factor3,AZGP1,0.26088329729056176,0.0012148790539049192,0.0022185519611119782,Yes,Transcriptome Data
Factor3,AZIN1,0.18763397427067913,0.021051767009195952,0.03142992984352934,Yes,Transcriptome Data
Factor3,B3GALNT1,0.17712344275488015,0.029579549967283136,0.04306865167047632,Yes,Transcriptome Data
Factor3,B3GNT1,-0.2708236028259836,7.699925746376554e-4,0.0014484435188819704,Yes,Transcriptome Data
Factor3,B3GNT2,0.3390654374548481,2.0558880105442333e-5,4.661877574930234e-5,Yes,Transcriptome Data
Factor3,B3GNT4,0.14983357950650308,0.0663183228185244,0.09084701755962246,No,Transcriptome Data
Factor3,B3GNT6,0.08413763990157572,0.30435848901134377,0.3597618073420139,No,Transcriptome Data
Factor3,B4GALNT1,-0.34209717499164877,1.7135982218503977e-5,3.928469100986699e-5,Yes,Transcriptome Data
Factor3,B4GALT4,0.2554644330187949,0.001546498678041886,0.0027854803278852414,Yes,Transcriptome Data
Factor3,B4GALT5,0.2397475425847944,0.003027295939939288,0.005206907361436684,Yes,Transcriptome Data
Factor3,B4GALT7,-0.05930707585622239,0.4694596147464746,0.5261820384963849,No,Transcriptome Data
Factor3,BACE2,-0.15015231381783817,0.06573637320290113,0.09014861931281011,No,Transcriptome Data
Factor3,BAG3,-0.2798374235275876,5.015716395344902e-4,9.743038840996312e-4,Yes,Transcriptome Data
Factor3,BAIAP2,-0.06433349977418674,0.4325782205866392,0.48934187849167327,No,Transcriptome Data
Factor3,BAIAP2L1,-0.22157881715559025,0.006252186249274392,0.010283201067885512,Yes,Transcriptome Data
Factor3,BAIAP2L2,-0.025058716080926524,0.7600494862228854,0.7940341477464328,No,Transcriptome Data
Factor3,BAMBI,-0.04433418990434655,0.5888340398235392,0.6375422691896268,No,Transcriptome Data
Factor3,BANF1,-0.014772777850649878,0.8571272416897207,0.8765874838307636,No,Transcriptome Data
Factor3,BARX2,0.26684335264543135,9.261708199082322e-4,0.0017240707742148774,Yes,Transcriptome Data
Factor3,BASP1,-0.19720450340677362,0.015222761294932238,0.023340633693548354,Yes,Transcriptome Data
Factor3,BAT1,-0.575501710236214,1.0799611255729162e-14,7.160677377656622e-14,Yes,Transcriptome Data
Factor3,BAX,-0.05127098559109489,0.5318369330077597,0.5845646658691577,No,Transcriptome Data
Factor3,BAZ2B,-0.4351503824732793,2.3565697287236906e-8,7.341338718765391e-8,Yes,Transcriptome Data
Factor3,BBOX1,0.3542310655137835,8.110251104656301e-6,1.921860451340356e-5,Yes,Transcriptome Data
Factor3,BCAR3,0.14438724906386768,0.07692775092778631,0.10426640136593428,No,Transcriptome Data
Factor3,BCAS4,0.0824532515620845,0.31417608956588816,0.3694450723963878,No,Transcriptome Data
Factor3,BCAT1,-0.04662385410629254,0.5697145907538523,0.619659115459922,No,Transcriptome Data
Factor3,BCHE,-0.03741925795973816,0.6482789843137333,0.6928224658906306,No,Transcriptome Data
Factor3,BCKDK,-0.17431254279337627,0.032305913509010825,0.046725359428711054,Yes,Transcriptome Data
Factor3,BCL11A,-0.27225834827862516,7.199084542292748e-4,0.0013572934657414683,Yes,Transcriptome Data
Factor3,BCL11B,-0.09906220766474164,0.22621737841370432,0.27695565427730695,No,Transcriptome Data
Factor3,BCL2,0.11650151575933551,0.15428618545750067,0.1951013978976994,No,Transcriptome Data
Factor3,BCL2L1,-0.1042922825469642,0.2025239133124937,0.2503385825865188,No,Transcriptome Data
Factor3,BCL2L2,-0.08243620878914604,0.31427646678339016,0.369476213006572,No,Transcriptome Data
Factor3,BCL3,-0.39720996331626374,4.423472538235304e-7,1.2119102844480284e-6,Yes,Transcriptome Data
Factor3,BCL6,-0.554445379717685,1.5135444958325112e-13,8.541447493411463e-13,Yes,Transcriptome Data
Factor3,BCL6B,-0.601031274923041,3.376798921566278e-16,2.9010300013455996e-15,Yes,Transcriptome Data
Factor3,BCMO1,0.19611779335424998,0.015804698635887744,0.024173598403009703,Yes,Transcriptome Data
Factor3,BCYRN1,-0.34618444935144893,1.3365131644994186e-5,3.105281516030247e-5,Yes,Transcriptome Data
Factor3,BDNF,0.08995361704701169,0.2720248108534905,0.3265603971830618,No,Transcriptome Data
Factor3,BEND5,0.16830903750384718,0.038848280043045684,0.05537098067708906,No,Transcriptome Data
Factor3,BEND7,0.0902185827117945,0.2706093915936199,0.3250953767342863,No,Transcriptome Data
Factor3,BEST4,-0.13045687427809216,0.11035703096573282,0.14443970953683777,No,Transcriptome Data
Factor3,BET1,0.6026837923057013,2.6695660524325495e-16,2.3582738979086126e-15,Yes,Transcriptome Data
Factor3,BHLHB2,-0.24703518436480668,0.0022286981679755756,0.003907254852692103,Yes,Transcriptome Data
Factor3,BHLHB3,-0.265572558503139,9.818460391296808e-4,0.001818907075082773,Yes,Transcriptome Data
Factor3,BHMT,0.1332643918968427,0.10283617596379489,0.1357035840113419,No,Transcriptome Data
Factor3,BHMT2,0.2222131440839455,0.006101383495355695,0.010055015648246037,Yes,Transcriptome Data
Factor3,BIN1,0.1094555523804821,0.1809424517595787,0.22617806469947338,No,Transcriptome Data
Factor3,BIRC3,-0.16631119552266307,0.04125880351348292,0.05842368098765636,No,Transcriptome Data
Factor3,BIRC5,-0.19154088295469188,0.018473311428207663,0.02791373742551777,Yes,Transcriptome Data
Factor3,BIRC7,0.09245496020721918,0.25886202222019294,0.3127108265525404,No,Transcriptome Data
Factor3,BIVM,0.3687811436675359,3.1729328122620696e-6,7.87719168883334e-6,Yes,Transcriptome Data
Factor3,BLCAP,-0.27871488201031075,5.294930801156866e-4,0.0010229773572559633,Yes,Transcriptome Data
Factor3,BLVRA,0.3362577176101752,2.42948383134466e-5,5.44727316444991e-5,Yes,Transcriptome Data
Factor3,BLVRB,0.17984344800049692,0.02713033656183601,0.03979222141659725,Yes,Transcriptome Data
Factor3,BLZF1,-0.5288013041862725,2.9652506661987556e-12,1.4366524545536606e-11,Yes,Transcriptome Data
Factor3,BMP1,-0.5647373355485019,4.2628345868412206e-14,2.589814451300863e-13,Yes,Transcriptome Data
Factor3,BMP2,-0.10518414988853851,0.1986691409376524,0.24612133416458423,No,Transcriptome Data
Factor3,BMP4,-0.2964531106858458,2.189856305988637e-4,4.4437019196197987e-4,Yes,Transcriptome Data
Factor3,BMP6,-0.19072354650417814,0.018988861250004176,0.028589071439331794,Yes,Transcriptome Data
Factor3,BMPR2,-0.15317024496155077,0.060430134768919896,0.08337491000126918,No,Transcriptome Data
Factor3,BMS1P5,-0.6094475607548585,1.0057219667277413e-16,9.560094740757996e-16,Yes,Transcriptome Data
Factor3,BNC2,0.016929207611888483,0.8365443344002101,0.860375911037342,No,Transcriptome Data
Factor3,BNIP3,0.34533283102293977,1.4079497451563808e-5,3.263675811674504e-5,Yes,Transcriptome Data
Factor3,BNIP3L,0.5721588257856848,1.663080762761346e-14,1.063350871330784e-13,Yes,Transcriptome Data
Factor3,BOK,0.13768501363486782,0.09181866804726886,0.12245754607531191,No,Transcriptome Data
Factor3,BOLA3,0.6155084582107394,4.110479744768461e-17,4.1773168137890863e-16,Yes,Transcriptome Data
Factor3,BPGM,0.5740247678976894,1.3077146661492298e-14,8.535996515334398e-14,Yes,Transcriptome Data
Factor3,BPHL,0.4363482893488503,2.1353317662013037e-8,6.672911769379074e-8,Yes,Transcriptome Data
Factor3,BRD3,-0.6575102495971359,4.717913105417241e-20,8.162479421137096e-19,Yes,Transcriptome Data
Factor3,BRE,0.27252728543815063,7.108606279567253e-4,0.0013422594938759917,Yes,Transcriptome Data
Factor3,BRI3,0.48117761092674777,4.002776589174315e-10,1.5371645887766188e-9,Yes,Transcriptome Data
Factor3,BRI3BP,0.00929712551661149,0.9097942410243305,0.9243997571878992,No,Transcriptome Data
Factor3,BRI3P1,0.3010900722198487,1.7219056886165149e-4,3.5371932798202853e-4,Yes,Transcriptome Data
Factor3,BRP44,0.798719321432588,1.0930385517699054e-34,3.8144170823805017e-32,Yes,Transcriptome Data
Factor3,BRP44L,0.6228585278479484,1.352949671343461e-17,1.5133665227555492e-16,Yes,Transcriptome Data
Factor3,BRPF1,-0.8170281807951726,1.8664976858985154e-37,1.333212632784654e-34,Yes,Transcriptome Data
Factor3,BRSK1,-0.48211386271520257,3.660718933741151e-10,1.4123144034495181e-9,Yes,Transcriptome Data
Factor3,BSG,-0.13377822083552024,0.10150446163789498,0.13419415869631807,No,Transcriptome Data
Factor3,BST2,-0.30717884842542553,1.24806064772868e-4,2.6022949285418683e-4,Yes,Transcriptome Data
Factor3,BTAF1,-0.36912546739849655,3.1015055384073325e-6,7.715187906485902e-6,Yes,Transcriptome Data
Factor3,BTBD1,0.6063826204869599,1.5697855734024157e-16,1.4401702508279042e-15,Yes,Transcriptome Data
Factor3,BTBD11,0.0058512452541403265,0.9431554739666606,0.9534330476259161,No,Transcriptome Data
Factor3,BTBD16,-0.018090263522644395,0.8255069505170033,0.850512003417477,No,Transcriptome Data
Factor3,BTBD2,-0.30440440937927415,1.4464547686412953e-4,2.994730369857754e-4,Yes,Transcriptome Data
Factor3,BTBD3,-0.3627075773878359,4.7208534832614205e-6,1.148067481337894e-5,Yes,Transcriptome Data
Factor3,BTBD6,0.030612393773217082,0.7090495023459227,0.7484161941586686,No,Transcriptome Data
Factor3,BTF3,0.44744907823805424,8.408815309841335e-9,2.7770195871338623e-8,Yes,Transcriptome Data
Factor3,BTF3L4,0.5356384004054221,1.3746404903569517e-12,6.935623059318626e-12,Yes,Transcriptome Data
Factor3,BTG1,-0.20204015451929888,0.012853908593812245,0.02000919768650723,Yes,Transcriptome Data
Factor3,BTG2,-0.06873727027609239,0.4016762810681369,0.45968903761517155,No,Transcriptome Data
Factor3,BTG3,0.095788104877312,0.24201097518053488,0.2943456278041047,No,Transcriptome Data
Factor3,BTN3A1,-0.04002891851522023,0.6255556707798939,0.6710530688477729,No,Transcriptome Data
Factor3,BTN3A2,0.1377412386293695,0.09168483975787779,0.12231168590965553,No,Transcriptome Data
Factor3,BTN3A3,0.19835278201499548,0.014628233203612222,0.02251883190211241,Yes,Transcriptome Data
Factor3,BTNL9,-0.2262304544605431,0.005219378401970369,0.008681600801680586,Yes,Transcriptome Data
Factor3,BZW2,0.05462801608819389,0.5052834187974362,0.5604297014168548,No,Transcriptome Data
Factor3,C10orf10,-0.5133415632085376,1.5849717024145545e-11,7.05686421377807e-11,Yes,Transcriptome Data
Factor3,C10orf116,-0.13355303604088772,0.10208640051721493,0.13482091985897376,No,Transcriptome Data
Factor3,C10orf140,-0.10935671005458215,0.18133906006124925,0.22656054480415946,No,Transcriptome Data
Factor3,C10orf32,0.6305690605783604,4.0844111924586104e-18,4.993167716942066e-17,Yes,Transcriptome Data
Factor3,C10orf33,-0.17669894829757568,0.029978273560170857,0.04362757304078006,Yes,Transcriptome Data
Factor3,C10orf54,-0.5664150963737902,3.4528476059102565e-14,2.1340220061250042e-13,Yes,Transcriptome Data
Factor3,C10orf58,-0.537931753693086,1.058055110054983e-12,5.425923641307606e-12,Yes,Transcriptome Data
Factor3,C10orf59,0.3417893065168485,1.7457341832351144e-5,3.996644192388082e-5,Yes,Transcriptome Data
Factor3,C10orf6,-0.5620353806946065,5.970475150018552e-14,3.5412070877927357e-13,Yes,Transcriptome Data
Factor3,C10orf65,0.28426452895409193,4.0418561690085884e-4,7.95640978151297e-4,Yes,Transcriptome Data
Factor3,C10orf78,0.6073282646810518,1.3689993858775971e-16,1.265248970312012e-15,Yes,Transcriptome Data
Factor3,C10orf99,0.11530071121057806,0.15860716678377104,0.20016048306886805,No,Transcriptome Data
Factor3,C11orf1,0.6306616078744028,4.025295182170014e-18,4.932959782071096e-17,Yes,Transcriptome Data
Factor3,C11orf52,0.5310181591270369,2.3154029325617823e-12,1.1405925776166416e-11,Yes,Transcriptome Data
Factor3,C11orf54,0.5696429122922615,2.2942508867034826e-14,1.442925085977033e-13,Yes,Transcriptome Data
Factor3,C11orf63,-0.4449303060491419,1.0419408825800569e-8,3.405035563987114e-8,Yes,Transcriptome Data
Factor3,C11orf70,0.025136609655455503,0.7593263947784236,0.7937762855722595,No,Transcriptome Data
